refactoring_type,file_path,method_name,class_name,lines_changed,commit_sha
Change Method Access Modifier,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/StructuredLogLayout.java,package,StructuredLogLayout,8,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Change Method Access Modifier,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/StructuredLogLayout.java,package,StructuredLogLayout,8,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Change Attribute Type,core/spring-boot/src/test/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverterTests.java,,WhitespaceThrowablePatternConverterTests,4,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Change Parameter Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,private,ExtendedWhitespaceThrowablePatternConverter,4,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Remove Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,private,ExtendedWhitespaceThrowablePatternConverter,13,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Remove Method Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,private,ExtendedWhitespaceThrowablePatternConverter,11,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Change Parameter Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,public,ExtendedWhitespaceThrowablePatternConverter,4,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Remove Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,public,ExtendedWhitespaceThrowablePatternConverter,25,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Rename Variable,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/GraylogExtendedLogFormatStructuredLogFormatter.java,private,GraylogExtendedLogFormatStructuredLogFormatter,4,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Change Parameter Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverter.java,public,WhitespaceThrowablePatternConverter,4,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Remove Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverter.java,public,WhitespaceThrowablePatternConverter,25,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Change Parameter Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/Extractor.java,package,Extractor,8,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Rename Parameter,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/Extractor.java,package,Extractor,8,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Change Variable Type,smoke-test/spring-boot-smoke-test-structured-logging-log4j2/src/main/java/smoketest/structuredlogging/log4j2/CustomStructuredLogFormatter.java,public,CustomStructuredLogFormatter,10,50e5421467b65f86a4b9b5c9b3d0ef4da8dac648
Change Attribute Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,,ExtendedWhitespaceThrowablePatternConverter,2,9c1e0e624e55ff671b00748c5e6bc8596454445a
Change Attribute Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverter.java,,WhitespaceThrowablePatternConverter,2,9c1e0e624e55ff671b00748c5e6bc8596454445a
Change Attribute Type,core/spring-boot/src/test/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverterTests.java,,ExtendedWhitespaceThrowablePatternConverterTests,4,f7f049da1c5adbceb60f06709e45fbbfd177f5a9
Change Attribute Type,core/spring-boot/src/test/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverterTests.java,,WhitespaceThrowablePatternConverterTests,4,f7f049da1c5adbceb60f06709e45fbbfd177f5a9
Change Attribute Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,,ExtendedWhitespaceThrowablePatternConverter,2,f7f049da1c5adbceb60f06709e45fbbfd177f5a9
Change Parameter Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,private,ExtendedWhitespaceThrowablePatternConverter,6,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Add Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,private,ExtendedWhitespaceThrowablePatternConverter,12,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Add Method Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,private,ExtendedWhitespaceThrowablePatternConverter,10,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Change Parameter Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,public,ExtendedWhitespaceThrowablePatternConverter,4,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Add Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/ExtendedWhitespaceThrowablePatternConverter.java,public,ExtendedWhitespaceThrowablePatternConverter,25,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Rename Method,core/spring-boot/src/test/java/org/springframework/boot/logging/logback/ExtractorTests.java,,ExtractorTests,10,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Rename Variable,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/GraylogExtendedLogFormatStructuredLogFormatter.java,private,GraylogExtendedLogFormatStructuredLogFormatter,4,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Change Method Access Modifier,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/SpringProfileArbiter.java,public,SpringProfileArbiter,20,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Change Method Access Modifier,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/StructuredLogLayout.java,public,StructuredLogLayout,8,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Change Method Access Modifier,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/StructuredLogLayout.java,public,StructuredLogLayout,8,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Change Parameter Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverter.java,private,WhitespaceThrowablePatternConverter,4,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Add Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverter.java,private,WhitespaceThrowablePatternConverter,10,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Add Method Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverter.java,private,WhitespaceThrowablePatternConverter,8,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Change Parameter Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverter.java,public,WhitespaceThrowablePatternConverter,4,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Add Parameter Annotation,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/WhitespaceThrowablePatternConverter.java,public,WhitespaceThrowablePatternConverter,25,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Change Parameter Type,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/Extractor.java,package,Extractor,8,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Rename Parameter,core/spring-boot/src/main/java/org/springframework/boot/logging/log4j2/Extractor.java,package,Extractor,8,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Change Variable Type,smoke-test/spring-boot-smoke-test-structured-logging-log4j2/src/main/java/smoketest/structuredlogging/log4j2/CustomStructuredLogFormatter.java,public,CustomStructuredLogFormatter,10,8cf0d17fbccf4b0f9a56f5bdd02c9d5b8179a572
Move Class,module/spring-boot-metrics/src/dockerTest/java/org/springframework/boot/metrics/docker/compose/otlp/GrafanaOpenTelemetryMetricsDockerComposeConnectionDetailsFactoryIntegrationTests.java,,GrafanaOpenTelemetryMetricsDockerComposeConnectionDetailsFactoryIntegrationTests,28,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/dockerTest/java/org/springframework/boot/metrics/docker/compose/otlp/OpenTelemetryMetricsDockerComposeConnectionDetailsFactoryIntegrationTests.java,,OpenTelemetryMetricsDockerComposeConnectionDetailsFactoryIntegrationTests,28,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/dockerTest/java/org/springframework/boot/metrics/testcontainers/otlp/GrafanaOpenTelemetryMetricsContainerConnectionDetailsFactoryIntegrationTests.java,,GrafanaOpenTelemetryMetricsContainerConnectionDetailsFactoryIntegrationTests,166,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/dockerTest/java/org/springframework/boot/metrics/testcontainers/otlp/OpenTelemetryMetricsContainerConnectionDetailsFactoryIntegrationTests.java,,OpenTelemetryMetricsContainerConnectionDetailsFactoryIntegrationTests,130,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/OnlyOnceLoggingDenyMeterFilter.java,,OnlyOnceLoggingDenyMeterFilter,58,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/ValidationFailureAnalyzer.java,,ValidationFailureAnalyzer,40,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/actuate/endpoint/MetricsEndpoint.java,,MetricsEndpoint,478,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/AutoConfiguredCompositeMeterRegistry.java,,AutoConfiguredCompositeMeterRegistry,26,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/CompositeMeterRegistryAutoConfiguration.java,,CompositeMeterRegistryAutoConfiguration,26,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/CompositeMeterRegistryConfiguration.java,,CompositeMeterRegistryConfiguration,68,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/MeterRegistryCustomizer.java,,MeterRegistryCustomizer,42,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/MeterRegistryPostProcessor.java,,MeterRegistryPostProcessor,280,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/MetricsAspectsAutoConfiguration.java,,MetricsAspectsAutoConfiguration,106,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/MetricsAutoConfiguration.java,,MetricsAutoConfiguration,154,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/MetricsEndpointAutoConfiguration.java,,MetricsEndpointAutoConfiguration,38,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/MetricsProperties.java,,MetricsProperties,510,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/NoOpMeterRegistryConfiguration.java,,NoOpMeterRegistryConfiguration,34,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/PropertiesMeterFilter.java,,PropertiesMeterFilter,226,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/ServiceLevelObjectiveBoundary.java,,ServiceLevelObjectiveBoundary,114,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/ConditionalOnEnabledMetricsExport.java,,ConditionalOnEnabledMetricsExport,46,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/OnMetricsExportEnabledCondition.java,,OnMetricsExportEnabledCondition,100,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/appoptics/AppOpticsMetricsExportAutoConfiguration.java,,AppOpticsMetricsExportAutoConfiguration,78,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/appoptics/AppOpticsProperties.java,,AppOpticsProperties,190,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/appoptics/AppOpticsPropertiesConfigAdapter.java,,AppOpticsPropertiesConfigAdapter,78,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/atlas/AtlasMetricsExportAutoConfiguration.java,,AtlasMetricsExportAutoConfiguration,58,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/atlas/AtlasProperties.java,,AtlasProperties,428,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/atlas/AtlasPropertiesConfigAdapter.java,,AtlasPropertiesConfigAdapter,186,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/datadog/DatadogMetricsExportAutoConfiguration.java,,DatadogMetricsExportAutoConfiguration,78,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/datadog/DatadogProperties.java,,DatadogProperties,160,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/datadog/DatadogPropertiesConfigAdapter.java,,DatadogPropertiesConfigAdapter,92,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/dynatrace/DynatraceMetricsExportAutoConfiguration.java,,DynatraceMetricsExportAutoConfiguration,78,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/dynatrace/DynatraceProperties.java,,DynatraceProperties,336,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/dynatrace/DynatracePropertiesConfigAdapter.java,,DynatracePropertiesConfigAdapter,170,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/elastic/ElasticMetricsExportAutoConfiguration.java,,ElasticMetricsExportAutoConfiguration,94,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/elastic/ElasticProperties.java,,ElasticProperties,310,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/elastic/ElasticPropertiesConfigAdapter.java,,ElasticPropertiesConfigAdapter,154,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/ganglia/GangliaMetricsExportAutoConfiguration.java,,GangliaMetricsExportAutoConfiguration,56,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/ganglia/GangliaProperties.java,,GangliaProperties,208,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/ganglia/GangliaPropertiesConfigAdapter.java,,GangliaPropertiesConfigAdapter,116,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/graphite/GraphiteMetricsExportAutoConfiguration.java,,GraphiteMetricsExportAutoConfiguration,56,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/graphite/GraphiteProperties.java,,GraphiteProperties,262,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/graphite/GraphitePropertiesConfigAdapter.java,,GraphitePropertiesConfigAdapter,136,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/humio/HumioMetricsExportAutoConfiguration.java,,HumioMetricsExportAutoConfiguration,80,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/humio/HumioProperties.java,,HumioProperties,136,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/humio/HumioPropertiesConfigAdapter.java,,HumioPropertiesConfigAdapter,78,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/influx/InfluxMetricsExportAutoConfiguration.java,,InfluxMetricsExportAutoConfiguration,80,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/influx/InfluxProperties.java,,InfluxProperties,432,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/influx/InfluxPropertiesConfigAdapter.java,,InfluxPropertiesConfigAdapter,204,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/jmx/JmxMetricsExportAutoConfiguration.java,,JmxMetricsExportAutoConfiguration,56,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/jmx/JmxProperties.java,,JmxProperties,102,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/jmx/JmxPropertiesConfigAdapter.java,,JmxPropertiesConfigAdapter,66,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/kairos/KairosMetricsExportAutoConfiguration.java,,KairosMetricsExportAutoConfiguration,80,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/kairos/KairosProperties.java,,KairosProperties,100,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/kairos/KairosPropertiesConfigAdapter.java,,KairosPropertiesConfigAdapter,70,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/newrelic/NewRelicMetricsExportAutoConfiguration.java,,NewRelicMetricsExportAutoConfiguration,102,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/newrelic/NewRelicProperties.java,,NewRelicProperties,192,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/newrelic/NewRelicPropertiesConfigAdapter.java,,NewRelicPropertiesConfigAdapter,106,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/otlp/OtlpMetricsConnectionDetails.java,,OtlpMetricsConnectionDetails,30,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/otlp/OtlpMetricsExportAutoConfiguration.java,,OtlpMetricsExportAutoConfiguration,158,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/otlp/OtlpMetricsProperties.java,,OtlpMetricsProperties,296,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/otlp/OtlpMetricsPropertiesConfigAdapter.java,,OtlpMetricsPropertiesConfigAdapter,202,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/prometheus/PrometheusMetricsExportAutoConfiguration.java,,PrometheusMetricsExportAutoConfiguration,238,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/prometheus/PrometheusProperties.java,,PrometheusProperties,498,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/prometheus/PrometheusPropertiesConfigAdapter.java,,PrometheusPropertiesConfigAdapter,106,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/properties/PropertiesConfigAdapter.java,,PropertiesConfigAdapter,114,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/properties/PushRegistryProperties.java,,PushRegistryProperties,158,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/properties/PushRegistryPropertiesConfigAdapter.java,,PushRegistryPropertiesConfigAdapter,80,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/properties/StepRegistryProperties.java,,StepRegistryProperties,22,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/properties/StepRegistryPropertiesConfigAdapter.java,,StepRegistryPropertiesConfigAdapter,34,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/simple/SimpleMetricsExportAutoConfiguration.java,,SimpleMetricsExportAutoConfiguration,54,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/simple/SimpleProperties.java,,SimpleProperties,102,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/simple/SimplePropertiesConfigAdapter.java,,SimplePropertiesConfigAdapter,66,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/stackdriver/StackdriverMetricsExportAutoConfiguration.java,,StackdriverMetricsExportAutoConfiguration,72,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/stackdriver/StackdriverProperties.java,,StackdriverProperties,188,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/stackdriver/StackdriverPropertiesConfigAdapter.java,,StackdriverPropertiesConfigAdapter,102,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/statsd/StatsdMetricsExportAutoConfiguration.java,,StatsdMetricsExportAutoConfiguration,56,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/statsd/StatsdProperties.java,,StatsdProperties,290,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/export/statsd/StatsdPropertiesConfigAdapter.java,,StatsdPropertiesConfigAdapter,146,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/jvm/JvmMetricsAutoConfiguration.java,,JvmMetricsAutoConfiguration,156,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/logging/log4j2/Log4J2MetricsAutoConfiguration.java,,Log4J2MetricsAutoConfiguration,80,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/logging/logback/LogbackMetricsAutoConfiguration.java,,LogbackMetricsAutoConfiguration,68,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/ssl/SslMeterBinder.java,,SslMeterBinder,336,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/ssl/SslMetricsAutoConfiguration.java,,SslMetricsAutoConfiguration,36,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/startup/StartupTimeMetricsListenerAutoConfiguration.java,,StartupTimeMetricsListenerAutoConfiguration,36,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/system/SystemMetricsAutoConfiguration.java,,SystemMetricsAutoConfiguration,78,7140be8751e1bf2eb519ee8961f68d82a3a23e40
Move Class,module/spring-boot-metrics/src/main/java/org/springframework/boot/metrics/autoconfigure/task/TaskExecutorMetricsAutoConfiguration.java,,TaskExecutorMetricsAutoConfiguration,116,7140be8751e1bf2eb519ee8961f68d82a3a23e40
