refactoring_type,file_path,method_name,class_name,lines_changed
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ExtendedIteratorTest.java,testEmptyIterator,ExtendedIteratorTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ExtendedIteratorTest.java,testFilter,ExtendedIteratorTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ExtendedIteratorTest.java,testFlatten,ExtendedIteratorTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ExtendedIteratorTest.java,testMap,ExtendedIteratorTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ExtendedIteratorTest.java,testRemove,ExtendedIteratorTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ExtendedIteratorTest.java,testRemoveNext,ExtendedIteratorTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testAddTo,FilterIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testAddToCollection,FilterIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testAddToEmpty,FilterIteratorTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testAddToEmptyToEmpty,FilterIteratorTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testConstructorPredicateFilterInts,FilterIteratorTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testForEachRemainingAcceptAllCtor,FilterIteratorTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testForEachRemainingDefaultCtor,FilterIteratorTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testForEachRemainingRejectAllCtor,FilterIteratorTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testRemoveNext,FilterIteratorTest,18
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testRemoveNextEmpty,FilterIteratorTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testRepeatedHasNext,FilterIteratorTest,12
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testReturnValues,FilterIteratorTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testSetPredicate,FilterIteratorTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testToCollectionAsDeque,FilterIteratorTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testToList,FilterIteratorTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterIteratorTest.java,testToSet,FilterIteratorTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testCollections360,FilterListIteratorTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testEvens,FilterListIteratorTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testFailingHasNextBug,FilterListIteratorTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testFalsePredicate,FilterListIteratorTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testFours,FilterListIteratorTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testManual,FilterListIteratorTest,118
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testNestedSixes,FilterListIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testNestedSixes2,FilterListIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testNestedSixes3,FilterListIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testNextChangesPrevious,FilterListIteratorTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testOdds,FilterListIteratorTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testPreviousChangesNext,FilterListIteratorTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testThrees,FilterListIteratorTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testTruePredicate,FilterListIteratorTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/FilterListIteratorTest.java,testWalkLists,FilterListIteratorTest,10
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java,testConstructList,IteratorChainTest,28
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java,testEmptyChain,IteratorChainTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java,testFirstIteratorIsEmptyBug,IteratorChainTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java,testIterator,IteratorChainTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java,testRemoveFromFilteredIterator,IteratorChainTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/IteratorEnumerationTest.java,testEnumeration,IteratorEnumerationTest,30
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/IteratorIterableTest.java,testMultipleUserIterator,IteratorIterableTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LazyIteratorChainTest.java,testEmptyChain,LazyIteratorChainTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LazyIteratorChainTest.java,testFirstIteratorIsEmptyBug,LazyIteratorChainTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LazyIteratorChainTest.java,testIterator,LazyIteratorChainTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LazyIteratorChainTest.java,testRemoveFromFilteredIterator,LazyIteratorChainTest,48
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ListIteratorWrapper2Test.java,testIterator,ListIteratorWrapper2Test,44
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ListIteratorWrapper2Test.java,testReset,ListIteratorWrapper2Test,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ListIteratorWrapperTest.java,testIterator,ListIteratorWrapperTest,44
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ListIteratorWrapperTest.java,testReset,ListIteratorWrapperTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,testConstructorEx,LoopingIteratorTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,testLooping0,LoopingIteratorTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,testLooping1,LoopingIteratorTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,testLooping2,LoopingIteratorTest,34
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,testLooping3,LoopingIteratorTest,40
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,testRemoving1,LoopingIteratorTest,58
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,testReset,LoopingIteratorTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,testSize,LoopingIteratorTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testAdd,LoopingListIteratorTest,108
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testConstructorEx,LoopingListIteratorTest,14
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testJoggingNotOverBoundary,LoopingListIteratorTest,40
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testJoggingOverBoundary,LoopingListIteratorTest,38
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testLooping0,LoopingListIteratorTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testLooping1,LoopingListIteratorTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testLooping2,LoopingListIteratorTest,60
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testNextAndPreviousIndex,LoopingListIteratorTest,62
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testRemovingElementsAndIteratingBackwards,LoopingListIteratorTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testRemovingElementsAndIteratingForward,LoopingListIteratorTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testReset,LoopingListIteratorTest,54
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/LoopingListIteratorTest.java,testSet,LoopingListIteratorTest,46
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/NodeListIteratorTest.java,testEmptyIteratorWithNodeConstructor,NodeListIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/NodeListIteratorTest.java,testFullIteratorWithNodeConstructor,NodeListIteratorTest,16
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/NodeListIteratorTest.java,testNullConstructor,NodeListIteratorTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectArrayIteratorTest.java,testIterator,ObjectArrayIteratorTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectArrayIteratorTest.java,testNullArray,ObjectArrayIteratorTest,8
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectArrayListIteratorTest.java,testListIterator,ObjectArrayListIteratorTest,42
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java,testIteration_IteratorOfIterators,ObjectGraphIteratorTest,28
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java,testIteration_IteratorOfIteratorsWithEmptyIterators,ObjectGraphIteratorTest,36
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java,testIteration_RootNoTransformer,ObjectGraphIteratorTest,22
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java,testIteration_RootNull,ObjectGraphIteratorTest,20
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java,testIteration_Transformed1,ObjectGraphIteratorTest,24
Change Method Access Modifier,src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java,testIteration_Transformed2,ObjectGraphIteratorTest,66
