refactoring_type,file_path,method_name,class_name,lines_changed,commit_sha
Extract And Move Method,x-pack/plugin/esql-core/src/main/java/org/elasticsearch/xpack/esql/core/expression/UnresolvedAttribute.java,,UnresolvedAttribute,14,99318f459902d478c8c5ae46c7ae36afa76c4d0b
Extract And Move Method,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/UnsupportedAttribute.java,,UnsupportedAttribute,14,99318f459902d478c8c5ae46c7ae36afa76c4d0b
Inline Method,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/IdentifierGenerator.java,,IdentifierGenerator,137,99318f459902d478c8c5ae46c7ae36afa76c4d0b
Rename Method,x-pack/plugin/core/src/test/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCacheTests.java,,DocumentSubsetBitsetCacheTests,87,98a73cee37aac05536d6ccb0856c17742de8aa9b
Rename Method,x-pack/plugin/core/src/test/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCacheTests.java,,DocumentSubsetBitsetCacheTests,42,98a73cee37aac05536d6ccb0856c17742de8aa9b
Move Code,x-pack/plugin/core/src/test/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCacheTests.java,,DocumentSubsetBitsetCacheTests,66,98a73cee37aac05536d6ccb0856c17742de8aa9b
Extract Method,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,,DocumentSubsetBitsetCache,118,98a73cee37aac05536d6ccb0856c17742de8aa9b
Extract Method,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,,DocumentSubsetBitsetCache,132,98a73cee37aac05536d6ccb0856c17742de8aa9b
Rename Variable,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,package,DocumentSubsetBitsetCache,14,98a73cee37aac05536d6ccb0856c17742de8aa9b
Rename Variable,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,package,DocumentSubsetBitsetCache,20,98a73cee37aac05536d6ccb0856c17742de8aa9b
Rename Variable,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,package,DocumentSubsetBitsetCache,10,98a73cee37aac05536d6ccb0856c17742de8aa9b
Rename Variable,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,private,DocumentSubsetBitsetCache,4,98a73cee37aac05536d6ccb0856c17742de8aa9b
Rename Variable,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,public,DocumentSubsetBitsetCache,14,98a73cee37aac05536d6ccb0856c17742de8aa9b
Remove Parameter,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,public,DocumentSubsetBitsetCache,7,98a73cee37aac05536d6ccb0856c17742de8aa9b
Remove Parameter,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,package,DocumentSubsetBitsetCache,46,98a73cee37aac05536d6ccb0856c17742de8aa9b
Inline Method,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authz/accesscontrol/DocumentSubsetBitsetCache.java,,DocumentSubsetBitsetCache,14,98a73cee37aac05536d6ccb0856c17742de8aa9b
Rename Method,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/PruneColumns.java,,PruneColumns,30,2f0010c86a27f1928479be7c9716fea1cb569763
Extract Method,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/plan/logical/local/LocalRelation.java,,LocalRelation,34,2f0010c86a27f1928479be7c9716fea1cb569763
Rename Method,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LogicalPlanOptimizerTests.java,,LogicalPlanOptimizerTests,58,2f0010c86a27f1928479be7c9716fea1cb569763
Change Variable Type,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/TransportVersionReferencesPlugin.java,public,TransportVersionReferencesPlugin,10,fa531c98a16ecaf2d06fda8291603be4ec113854
Change Variable Type,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/TransportVersionResourcesPlugin.java,public,TransportVersionResourcesPlugin,13,fa531c98a16ecaf2d06fda8291603be4ec113854
Change Variable Type,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/TransportVersionResourcesPlugin.java,public,TransportVersionResourcesPlugin,4,fa531c98a16ecaf2d06fda8291603be4ec113854
Change Variable Type,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/transport/TransportVersionResourcesPlugin.java,public,TransportVersionResourcesPlugin,2,fa531c98a16ecaf2d06fda8291603be4ec113854
Change Variable Type,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/session/IndexResolver.java,public,IndexResolver,6,19c035f64c14867357ffcd5cf3c34958454dcc83
Change Variable Type,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/session/IndexResolver.java,private,IndexResolver,2,19c035f64c14867357ffcd5cf3c34958454dcc83
Change Return Type,x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/session/IndexResolver.java,private,IndexResolver,53,19c035f64c14867357ffcd5cf3c34958454dcc83
Extract Variable,build-tools-internal/src/main/java/org/elasticsearch/gradle/internal/ElasticsearchTestBasePlugin.java,private,ElasticsearchTestBasePlugin,6,072d5fd40473fc1a3c14e93d74e7c557d7724bdc
Change Method Access Modifier,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/LogicalPlanOptimizerTests.java,public,LogicalPlanOptimizerTests,16,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,9,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,9,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,15,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,17,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,11,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,11,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,11,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,11,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,17,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,x-pack/plugin/esql/src/test/java/org/elasticsearch/xpack/esql/optimizer/rules/logical/ReplaceStatsFilteredAggWithEvalTests.java,public,ReplaceStatsFilteredAggWithEvalTests,17,c0560ef1dfeac96df4a51d3333f885003ab3031b
Extract Variable,server/src/main/java/org/elasticsearch/action/support/replication/TransportBroadcastReplicationAction.java,public,TransportBroadcastReplicationAction,3,2721a6bebbee47df7e451a165c88f9479d1daa1a
Merge Variable,server/src/main/java/org/elasticsearch/action/support/replication/TransportBroadcastReplicationAction.java,public,TransportBroadcastReplicationAction,46,2721a6bebbee47df7e451a165c88f9479d1daa1a
Add Parameter,server/src/main/java/org/elasticsearch/action/support/replication/TransportBroadcastReplicationAction.java,protected,TransportBroadcastReplicationAction,37,2721a6bebbee47df7e451a165c88f9479d1daa1a
Remove Parameter,server/src/main/java/org/elasticsearch/action/support/replication/TransportBroadcastReplicationAction.java,protected,TransportBroadcastReplicationAction,37,2721a6bebbee47df7e451a165c88f9479d1daa1a
Remove Parameter,server/src/main/java/org/elasticsearch/action/support/replication/TransportBroadcastReplicationAction.java,protected,TransportBroadcastReplicationAction,37,2721a6bebbee47df7e451a165c88f9479d1daa1a
Rename Method,server/src/main/java/org/elasticsearch/cluster/routing/IndexRouting.java,,IndexRouting,25,2721a6bebbee47df7e451a165c88f9479d1daa1a
Add Parameter,server/src/main/java/org/elasticsearch/cluster/routing/IndexRouting.java,private,IndexRouting,26,2721a6bebbee47df7e451a165c88f9479d1daa1a
Change Method Access Modifier,server/src/main/java/org/elasticsearch/cluster/routing/IndexRouting.java,private,IndexRouting,25,2721a6bebbee47df7e451a165c88f9479d1daa1a
Remove Method Modifier,server/src/main/java/org/elasticsearch/cluster/routing/IndexRouting.java,protected,IndexRouting,25,2721a6bebbee47df7e451a165c88f9479d1daa1a
Extract Method,server/src/main/java/org/elasticsearch/cluster/routing/OperationRouting.java,,OperationRouting,89,2721a6bebbee47df7e451a165c88f9479d1daa1a
Extract Method,server/src/main/java/org/elasticsearch/cluster/routing/OperationRouting.java,,OperationRouting,77,2721a6bebbee47df7e451a165c88f9479d1daa1a
Rename Parameter,server/src/main/java/org/elasticsearch/cluster/routing/OperationRouting.java,private,OperationRouting,2,2721a6bebbee47df7e451a165c88f9479d1daa1a
Change Parameter Type,server/src/main/java/org/elasticsearch/cluster/routing/OperationRouting.java,private,OperationRouting,2,2721a6bebbee47df7e451a165c88f9479d1daa1a
Extract Method,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,,LuceneCountOperator,218,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Extract Method,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,,LuceneCountOperator,154,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Inline Attribute,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,,LuceneCountOperator,3,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Merge Variable,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,private,LuceneCountOperator,80,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Inline Variable,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,protected,LuceneCountOperator,3,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Add Parameter,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,public,LuceneCountOperator,42,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Replace Attribute With Variable,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,private,LuceneCountOperator,4,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Add Parameter,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,public,LuceneCountOperator,41,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Move Attribute,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,,LuceneCountOperator,2,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Change Attribute Type,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,,LuceneCountOperator,2,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Change Attribute Access Modifier,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,,LuceneCountOperator,2,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Extract Class,x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/lucene/LuceneCountOperator.java,,LuceneCountOperator,389,935e773c7fa1bf734564faa7fd1470e05f1bfecb
Add Parameter,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/external/http/sender/HttpRequestSender.java,private,HttpRequestSender,31,d5a93436ef227a54dc16faa867b721346800c26f
Add Parameter,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/external/http/sender/HttpRequestSender.java,private,HttpRequestSender,31,d5a93436ef227a54dc16faa867b721346800c26f
Remove Parameter,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/external/http/sender/HttpRequestSender.java,private,HttpRequestSender,31,d5a93436ef227a54dc16faa867b721346800c26f
Remove Parameter,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/external/http/sender/HttpRequestSender.java,private,HttpRequestSender,31,d5a93436ef227a54dc16faa867b721346800c26f
Inline Method,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/services/amazonbedrock/client/AmazonBedrockRequestSender.java,,AmazonBedrockRequestSender,34,d5a93436ef227a54dc16faa867b721346800c26f
Extract Method,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/services/amazonbedrock/client/AmazonBedrockRequestSender.java,,AmazonBedrockRequestSender,56,d5a93436ef227a54dc16faa867b721346800c26f
Move Code,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/services/amazonbedrock/client/AmazonBedrockRequestSender.java,,AmazonBedrockRequestSender,37,d5a93436ef227a54dc16faa867b721346800c26f
Replace Variable With Attribute,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/services/amazonbedrock/client/AmazonBedrockRequestSender.java,public,AmazonBedrockRequestSender,9,d5a93436ef227a54dc16faa867b721346800c26f
Change Variable Type,x-pack/plugin/inference/src/main/java/org/elasticsearch/xpack/inference/services/amazonbedrock/client/AmazonBedrockRequestSender.java,public,AmazonBedrockRequestSender,9,d5a93436ef227a54dc16faa867b721346800c26f
Add Parameter,x-pack/plugin/inference/src/test/java/org/elasticsearch/xpack/inference/services/amazonbedrock/client/AmazonBedrockRequestSenderTests.java,public,AmazonBedrockRequestSenderTests,18,d5a93436ef227a54dc16faa867b721346800c26f
Remove Parameter,x-pack/plugin/inference/src/test/java/org/elasticsearch/xpack/inference/services/amazonbedrock/client/AmazonBedrockRequestSenderTests.java,public,AmazonBedrockRequestSenderTests,7,d5a93436ef227a54dc16faa867b721346800c26f
Remove Variable Modifier,modules/lang-painless/src/test/java/org/elasticsearch/painless/DefBootstrapTests.java,public,DefBootstrapTests,72,65ec9e80cb38a1eb552b0e935ba40dd84119bef0
Move Class,server/src/main/java/org/elasticsearch/transport/RemoteConnectionStrategy.java,,RemoteConnectionStrategy,105,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Add Parameter,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java,package,ProxyConnectionStrategy,23,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Remove Parameter,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java,package,ProxyConnectionStrategy,23,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Remove Parameter,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java,package,ProxyConnectionStrategy,23,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Remove Parameter,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java,package,ProxyConnectionStrategy,23,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Remove Parameter,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java,package,ProxyConnectionStrategy,23,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Merge Parameter,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java,package,ProxyConnectionStrategy,83,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Merge Parameter,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java,package,ProxyConnectionStrategy,84,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Reorder Parameter,server/src/main/java/org/elasticsearch/transport/ProxyConnectionStrategy.java,package,ProxyConnectionStrategy,92,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Merge Parameter,server/src/main/java/org/elasticsearch/transport/RemoteClusterConnection.java,package,RemoteClusterConnection,69,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Change Parameter Type,server/src/main/java/org/elasticsearch/transport/RemoteClusterConnection.java,package,RemoteClusterConnection,4,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Rename Parameter,server/src/main/java/org/elasticsearch/transport/RemoteClusterConnection.java,package,RemoteClusterConnection,4,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Extract Method,server/src/main/java/org/elasticsearch/transport/RemoteClusterService.java,,RemoteClusterService,353,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Merge Parameter,server/src/main/java/org/elasticsearch/transport/RemoteClusterService.java,private,RemoteClusterService,100,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Change Variable Type,server/src/main/java/org/elasticsearch/transport/RemoteClusterService.java,private,RemoteClusterService,4,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Add Variable Modifier,server/src/main/java/org/elasticsearch/transport/RemoteClusterService.java,private,RemoteClusterService,82,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Rename Variable,server/src/main/java/org/elasticsearch/transport/RemoteClusterService.java,private,RemoteClusterService,4,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Extract Attribute,server/src/main/java/org/elasticsearch/transport/RemoteClusterSettings.java,,RemoteClusterSettings,11,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Extract Attribute,server/src/main/java/org/elasticsearch/transport/RemoteClusterSettings.java,,RemoteClusterSettings,9,5383ebeebf2289ddee24486a7b9600ad2f6127b9
Remove Parameter,server/src/main/java/org/elasticsearch/transport/RemoteConnectionStrategy.java,package,RemoteConnectionStrategy,14,5383ebeebf2289ddee24486a7b9600ad2f6127b9
